id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6129327,Tornaquinci Apt. 1,5700221,Federico,,Centro Storico,43.77241,11.25724,Entire home/apt,116,2,124,2020-03-04,1.60,46,281,3,
6129397,Tornaquinci Apt. 3,5700221,Federico,,Centro Storico,43.77225,11.25701,Entire home/apt,116,2,107,2021-10-09,1.38,46,278,4,
6129435,Tornaquinci Apt. 2,5700221,Federico,,Centro Storico,43.77059,11.25703,Entire home/apt,139,2,74,2018-05-27,0.96,46,281,1,
6129762,Two-room flat near the center!,21722739,Camilla,,Campo di Marte,43.78124,11.26852,Entire home/apt,90,3,3,2017-04-18,0.05,1,0,0,
6142050,Double Room Close Florence Center,8192244,Simone,,Campo di Marte,43.77118,11.27403,Private room,50,2,330,2019-10-10,4.24,1,76,0,
6144505,Delizioso e Confortevole Monolocale,31870836,Giuseppina,,Isolotto Legnaia,43.7799,11.19725,Entire home/apt,50,3,11,2021-09-05,0.27,1,355,1,
6145063,comfortable cottage near Monticelli,9914810,Daniele,,Isolotto Legnaia,43.77216,11.22556,Entire home/apt,41,1,121,2019-10-24,1.56,1,218,0,
6146030,Campo di Marte,13251288,Easyhousing,,Campo di Marte,43.78243,11.27635,Entire home/apt,86,3,0,,,14,365,0,
6150006,Boutique Style Charming Apartment !  ( Sanitized ),7213338,Francesco,,Centro Storico,43.76907,11.24613,Entire home/apt,49,1,220,2021-10-05,2.81,3,320,15,
6150531,Ponte Vecchio medioeval tower suite,2951711,Maria Luisa,,Centro Storico,43.76733,11.24961,Entire home/apt,100,2,311,2020-02-17,4.01,5,289,0,
6150796,Campo di marte II,13251288,Easyhousing,,Campo di Marte,43.78261,11.27689,Entire home/apt,80,2,2,2017-07-20,0.03,14,353,0,
6151313,Charming&Quite loft with garden,31016604,Guillaume & Giulia,,Centro Storico,43.76866,11.26482,Entire home/apt,90,3,209,2021-09-19,3.19,1,179,27,
6152173,Double Room/Rooms in historical center,31913408,Benjamin,,Centro Storico,43.76882,11.26419,Private room,69,1,39,2019-07-27,0.53,1,0,0,
6153763,FLORENCE PITTI LOFT,30163040,Dominique,,Centro Storico,43.76583,11.24978,Entire home/apt,189,1,2,2019-07-21,0.07,1,268,0,
6155482,Liza & Filippo Florence Home,4909556,Liza E Filippo,,Centro Storico,43.78076,11.25514,Entire home/apt,200,120,35,2019-05-08,0.47,1,358,0,
6168459,Ponte Vecchio Uffizi Charming Flat,11717603,Riccardo,,Centro Storico,43.76703,11.25897,Entire home/apt,80,7,164,2019-05-17,2.10,1,293,0,
6169631,"Florence, to stay e buona notte!",32008995,Marta & Yeh,,Centro Storico,43.76644,11.25216,Private room,45,2,145,2018-07-07,1.85,2,89,0,
6174550,FIRENZE - TOSCANA - IN FAMIGLIA,27051871,Franca,,Rifredi,43.81035,11.23399,Private room,66,2,6,2016-06-14,0.08,1,364,0,
6195333,Stanza dei fiori - B&B Borgo Ponte,403066,Paola,,Gavinana Galluzzo,43.7416,11.21148,Private room,90,2,0,,,2,233,0,
6205137,Apt for 4 near historic center WIFI FREE,32175577,Paola,,Campo di Marte,43.77672,11.2731,Entire home/apt,800,2,95,2019-10-05,1.24,1,349,3,
6208841,♡Cozy room in the Heart of Florence,17858285,Carolina&Laura,,Centro Storico,43.77028,11.25165,Private room,35,1,314,2020-08-20,4.04,5,0,0,
6220171,OASIS OF PEACE in 2 steps from downtown,31590064,Daniela,,Isolotto Legnaia,43.77182,11.23799,Entire home/apt,50,3,119,2019-05-28,1.52,1,176,0,
6220989,Inferno flat - in center - 4 pax,1125260,Massimiliano,,Centro Storico,43.772,11.25111,Entire home/apt,70,2,242,2021-09-27,3.09,53,42,14,
6225531,Gallo Studio Flat,32287262,Lucilla,,Centro Storico,43.77739,11.25638,Entire home/apt,60,1,171,2019-10-18,2.18,1,321,5,
6230011,Comfort Florence in Town - Internet WIFI,32319099,Marco,,Gavinana Galluzzo,43.76235,11.28678,Entire home/apt,92,2,272,2020-02-17,3.57,2,0,2,
6240853,Suite Bardi -Ponte vecchio -Firenze,32395842,Michele,,Centro Storico,43.7667,11.25182,Private room,320,1,1,2015-10-10,0.01,1,365,0,
6253059,Lovely apartment+ location = THE perfect getaway!,32480318,Silvia,,Centro Storico,43.77694,11.25289,Entire home/apt,90,4,16,2017-06-17,0.21,1,351,1,
6265422,Rinascimento Suites,21273881,Francesca E Cristina,,Centro Storico,43.77928,11.23903,Private room,70,3,7,2017-06-15,0.13,1,0,0,
6265498,"Cuore Firenze, grazioso e confortevole monolocale",32560645,Maria Laura,,Centro Storico,43.7685,11.25981,Entire home/apt,89,2,15,2017-06-16,0.20,5,362,0,
6265773,Apartment in the center of Florenze with terraces,32560645,Maria Laura,,Centro Storico,43.76917,11.25956,Entire home/apt,106,2,48,2019-04-18,0.65,5,362,0,
6265899,Casa In Centro,32560645,Maria Laura,,Centro Storico,43.76923,11.26155,Entire home/apt,160,4,5,2019-06-14,0.06,5,364,0,
6266390,Splendid in the heart of Florence,32564685,Daniele,,Centro Storico,43.76813,11.24582,Entire home/apt,90,2,22,2017-06-11,0.30,1,353,0,
6269232,A cosy room in Sant'Ambrogio,32580153,Sara,,Centro Storico,43.76929,11.24627,Entire home/apt,180,2,0,,,2,0,0,
6279122,Beautiful Studio Loft Apartment,28725797,Lorenzo,,Centro Storico,43.77359,11.25596,Entire home/apt,85,2,208,2021-10-07,4.31,6,0,20,
6281072,Casa fiorentina,16039304,Alessandra,,Centro Storico,43.7736,11.24636,Entire home/apt,71,2,264,2019-11-25,3.54,1,268,8,
6281230,Firenze spaziosa e tranquilla,32651829,May,,Campo di Marte,43.78918,11.27394,Private room,41,2,30,2017-05-03,0.38,1,283,0,
6283600,Calzaioli Apartment in the heart of downtown,3091756,Adriana,,Centro Storico,43.77029,11.25623,Entire home/apt,66,3,1,2016-09-10,0.02,2,342,0,
6283841,Terrazza fiorita in S. Croce,32621041,Isa,,Centro Storico,43.77213,11.26225,Entire home/apt,700,3,170,2019-05-30,2.20,1,89,0,
6285380,A casa di Anto accoglienza e charme,28078288,Paola,,Campo di Marte,43.78278,11.27963,Entire home/apt,70,30,3,2015-07-21,0.04,1,343,0,
6285880,Delizioso a 100 mt da Ponte Vecchio,22557760,Sergio,,Centro Storico,43.76665,11.2508,Entire home/apt,100,3,7,2018-09-21,0.28,2,352,0,
6286201,Stanza/ROOM a 50 Mt from duomo 900EUR x month,32609933,Anastasia & Alberto,,Centro Storico,43.77453,11.25827,Entire home/apt,40,1,1,2021-09-19,1,5,166,1,
6288375,‹(•¿•)›Cheerful Apt 70mt PONTE VECHIO,32609933,Anastasia & Alberto,,Centro Storico,43.76689,11.25155,Entire home/apt,43,1,121,2021-07-27,2.42,5,239,12,
6294592,Cozy apartment near the City Center. Free parking,32731969,Alessio,,Gavinana Galluzzo,43.74582,11.23327,Entire home/apt,32,2,169,2019-10-03,2.18,1,138,0,
6298960,Via della Chiesa Apartment,32755374,Silvio,,Centro Storico,43.76486,11.24625,Entire home/apt,106,3,31,2018-09-28,0.41,1,18,0,
6300032,FLORENCE TOWER APARTMENT,16651502,Stefania,,Centro Storico,43.77074,11.25475,Entire home/apt,130,2,104,2019-09-21,1.41,11,139,0,
6301475,٩( •̮̮̃•̃)۶ APT. - 100 mt to DUOMO!!,32609933,Anastasia & Alberto,,Centro Storico,43.77541,11.25909,Entire home/apt,35,1,7,2021-09-25,0.72,5,328,6,
6302116,Casa Olivia:Careggi/Rifredi/Università/Fortezza,32774151,Paolo,,Rifredi,43.79588,11.24526,Entire home/apt,48,2,49,2019-07-09,0.63,1,255,1,
6303030,\﻿(••) / is BLUE your fav' color?,32609933,Anastasia & Alberto,,Centro Storico,43.77272,11.26065,Entire home/apt,44,3,5,2019-09-06,0.24,5,248,1,
6311891,Apartment with private courtyard,39776,Carol,,Centro Storico,43.78016,11.25307,Entire home/apt,100,5,11,2018-06-28,6.47,17,365,1,
6315420,Apartment in the historical center,32856477,Cristina,,Centro Storico,43.77768,11.2629,Entire home/apt,82,2,42,2019-07-08,0.55,1,1,0,
6319204,Central 2 bedroom apartment,39776,Carol,,Centro Storico,43.77463,11.2621,Entire home/apt,69,60,5,2019-01-03,0.11,17,323,1,
6323174,Lovely apartment in the city centre,32698937,Giulia,,Centro Storico,43.77177,11.26577,Entire home/apt,59,2,354,2021-09-12,4.51,1,70,27,
6344151,Diladdarno Guest House,33041141,Dario & Eleonora,,Centro Storico,43.7691,11.24068,Entire home/apt,56,2,194,2021-08-25,2.54,1,315,8,
6353852,PRETTYHOME,33100937,Caterina,,Centro Storico,43.78178,11.23614,Entire home/apt,84,2,401,2020-08-17,5.15,1,184,10,
6358913,Dalmazia Careggi Centro Storico,9735446,Paolo,,Rifredi,43.79563,11.24005,Entire home/apt,100,1,25,2019-10-27,0.37,4,172,1,
6361912,Camera San Lorenzo,11601081,Cristina,,Centro Storico,43.77481,11.25496,Private room,27,1,95,2019-10-15,1.24,4,358,8,
6363480,Cozy Studio in Florence Center,33155618,Davide,,Centro Storico,43.77082,11.25628,Entire home/apt,63,3,68,2019-10-07,1.16,2,355,4,
6367440,Dimora Pieri - Strozzi Appartamento,31843166,Carlamaria,,Centro Storico,43.76619,11.24461,Entire home/apt,117,1,1,2015-05-17,0.01,7,0,0,
6367686,La casa di Chiara e Simone - Charme con patio a pochi passi dal Duomo,4263546,Chiara,,Centro Storico,43.77853,11.25829,Entire home/apt,100,2,462,2021-09-30,5.98,22,321,27,048017LTN0184
6368309,"Daniela guesthouse, Accademia Museum. Bright room",11188216,Daniela,,Centro Storico,43.77725,11.25891,Private room,59,1,471,2020-02-18,6.16,2,0,0,
6370340,Mamo Florence - Secondino Apartment,26894194,Mamo,,Centro Storico,43.77362,11.24424,Entire home/apt,74,1,55,2019-10-27,0.98,52,344,14,
6370576,Mamo Florence - Lacorte Apartment,26894194,Mamo,,Centro Storico,43.77513,11.244,Entire home/apt,83,1,30,2018-11-18,0.44,52,349,2,
6371736,Stanza accogliente in centro,33203549,Rosangela,,Centro Storico,43.77378,11.2464,Private room,54,2,80,2018-10-06,1.02,1,262,0,
6373980,The little house of Ale,3988807,Alessandro,,Centro Storico,43.77264,11.26304,Entire home/apt,45,2,191,2019-11-18,2.45,1,33,0,
6386118,living the true Florence,2748346,Sophie,,Centro Storico,43.76979,11.2415,Entire home/apt,75,2,7,2015-10-01,2.88,2,281,3,
6387998,"Daniela guesthouse, Accademia Museum. Quiet room",11188216,Daniela,,Centro Storico,43.7768,11.25853,Private room,60,1,432,2020-01-09,5.72,2,334,0,
6393567,100 metri dal Duomo e 120 metri Santa Croce,6850088,E.M. Di Del Bianco Ernesto & C.,,Centro Storico,43.77021,11.25923,Entire home/apt,153,3,11,2019-09-17,0.21,6,316,0,
6394203,Luxury riverview apt in city center,33340366,Stefania,,Centro Storico,43.77144,11.24815,Entire home/apt,249,2,38,2019-10-20,0.56,1,292,0,
6394896,SINGLE ROOM (or small double ),23025222,Fabiola,,Centro Storico,43.77536,11.24726,Private room,30,2,297,2021-09-27,3.86,3,51,15,
6396125,luminosa camera zona cure,17764053,Hilia,,Campo di Marte,43.79446,11.27463,Private room,90,1,0,,,1,0,0,
6399556,Stanza d'artista,33369199,Laura,,Campo di Marte,43.7706,11.28554,Private room,39,20,0,,,1,365,0,
6401668,Exclusive Penthouse 4 BR 3 BTH w/ View: published on Vogue!,3827103,Luisa,,Rifredi,43.78392,11.25718,Entire home/apt,224,2,115,2021-10-18,1.49,9,317,4,
6406580,Firenze comoda comoda!,33414607,Patrizia,,Gavinana Galluzzo,43.75791,11.28596,Entire home/apt,50,2,0,,,1,0,0,
6407258,Sunny top floor in San Frediano,406252777,Ali,,Isolotto Legnaia,43.7699,11.23793,Entire home/apt,60,2,185,2020-02-16,2.43,2,332,9,
6408423,Historic studio apartment in Oltrarno,33423692,Cristiana,,Centro Storico,43.76517,11.24489,Entire home/apt,65,3,171,2018-10-29,2.30,1,359,0,
6409787,firenze HISTORICAL CENTRE BEST ROOM,32008995,Marta & Yeh,,Centro Storico,43.76583,11.25691,Private room,46,2,146,2017-04-16,1.87,2,90,0,
6410547,"☆Central Market Experience ""Caterina"" Suite☆",6241067,Gabriele,,Centro Storico,43.77695,11.2537,Entire home/apt,62,4,126,2021-07-03,1.76,6,239,7,
6412320,Art Apartment Dante,1645859,David,,Centro Storico,43.76891,11.26214,Entire home/apt,108,2,57,2021-10-09,0.75,30,17,10,
6419544,Florence Centre Santa Croce,33490403,Massimiliano,,Centro Storico,43.7691,11.25987,Entire home/apt,75,1,13,2018-07-18,0.17,2,327,0,
6423039,CASARMONIA,33511759,Antonella,,Isolotto Legnaia,43.77177,11.23674,Entire home/apt,90,2,32,2021-10-11,0.41,1,350,2,
6424249,RESIDENCE DIMORE LA VECCHIA FIRENZE,33519775,Antonio,,Centro Storico,43.76981,11.26478,Entire home/apt,80,1,0,,,3,0,0,
6424722,RESIDENCE DIMORE LA VECCHIA FIRENZE,33519775,Antonio,,Centro Storico,43.76822,11.26476,Entire home/apt,110,1,0,,,3,0,0,
6432302,Very bright attic,33573898,Federico,,Campo di Marte,43.76943,11.2831,Private room,25,3,0,,,1,0,0,
6432398,Confortable Mini Flat + parking next to the centre,4677306,Marialaura,,Centro Storico,43.78228,11.24359,Entire home/apt,65,2,43,2018-09-01,0.66,5,335,2,048017AFR2075
6433965,COZY APARTMENT CLOSE TO THE CENTRE,32949680,Marco,,Rifredi,43.79201,11.22303,Entire home/apt,40,1,214,2019-11-17,2.80,1,292,0,
6443111,SINGLE ROOM @ PIAZZA DELLA SIGNORIA,26855513,Ceyhan,,Centro Storico,43.76996,11.25598,Private room,15,11,0,,,1,0,0,
6445675,Modern *HIP* apt. in FLORENCE!,32609933,Anastasia & Alberto,,Centro Storico,43.76492,11.2468,Entire home/apt,45,2,21,2020-10-15,0.61,5,191,0,
6448877,StarLoftFlorence free WiFi 6 guests,25990948,Chiara,,Campo di Marte,43.785,11.26402,Entire home/apt,80,1,127,2020-01-15,1.68,2,298,0,
6453845,In the Heart of Florence with Style,4152303,Patrizia E Gianni,,Centro Storico,43.77287,11.26067,Entire home/apt,58,2,326,2021-10-05,4.20,1,265,20,
6456867,Palazzo Alfani Residence  - Classic apartment 2,2272750,Francesca,,Centro Storico,43.7771,11.25845,Entire home/apt,90,2,23,2017-10-23,0.38,5,110,1,
6462806,Room in guest house in Florence shared bathroom,1250315,Simone,,Centro Storico,43.78167,11.25571,Private room,25,2,57,2019-02-11,0.74,3,275,9,
6463377,Piazza dei Ciompi near the Duomo,33752514,Lido,,Centro Storico,43.77086,11.26614,Entire home/apt,75,4,49,2021-09-30,0.66,2,261,3,
6474554,"No frills, just perfect location!",33824626,Angiolo,,Centro Storico,43.76566,11.24693,Entire home/apt,55,2,281,2020-01-06,3.66,1,65,0,
6475786,Romantic in Campuccio,11680678,Guia & Jacopo,,Centro Storico,43.76399,11.24584,Entire home/apt,60,2,131,2019-10-30,1.78,11,152,1,048017LTN1529
6478015,Vicino al Duomo/Piazza dei Ciompi,33752514,Lido,,Centro Storico,43.77167,11.26406,Entire home/apt,67,5,50,2019-10-05,0.76,2,171,3,
6484230,ampio e luminoso appartamento centr,29864774,Anisia,,Centro Storico,43.75863,11.24209,Entire home/apt,66,2,0,,,2,0,0,
6496574,appartamento Via Chiara,33958748,Virginia,,Centro Storico,43.77754,11.25409,Entire home/apt,85,3,104,2020-01-05,1.58,1,0,0,
6498956,"HUGE ROOF-TOP TERRACE , Duomo!",7358884,Kaya,,Centro Storico,43.7754,11.25573,Entire home/apt,130,3,21,2019-01-02,0.32,1,299,0,
6512946,PEPI HOME in the heart of Florence,23740654,Antonella,,Centro Storico,43.77089,11.2641,Entire home/apt,93,3,160,2019-10-20,2.09,1,350,0,
6525927,Entire apartment in Florence,16071202,Dean,,Centro Storico,43.77284,11.26189,Entire home/apt,45,3,10,2016-08-18,0.13,1,0,0,
6530241,"Bright, comfortable sky-blue room",34156175,Maria Giulia,,Campo di Marte,43.77266,11.2724,Private room,45,2,43,2019-10-01,0.61,1,311,0,
6535260,Fattoria Toscana - Apt in typical farmhouse,34174881,Maria Giulietta,,Isolotto Legnaia,43.78187,11.16095,Entire home/apt,55,1,78,2019-08-17,1.18,1,171,4,
6547491,Ginori Residence - Italian Nights Collection,6398796,Brittany,,Centro Storico,43.77699,11.25635,Entire home/apt,80,2,32,2021-09-19,1.30,5,177,8,
6551654,"Cumino, Downtown, Charming apartment with view",488317,Diana,,Centro Storico,43.77539,11.25403,Entire home/apt,120,1,112,2021-08-17,1.52,36,197,9,048017LTN3288
6555467,Confortevole stanza a Firenze,34284894,Carmelo,,Campo di Marte,43.79541,11.27417,Private room,30,1,1,2015-07-20,0.01,1,0,0,
6557065,"By Elle, private and bright room",29100872,Elisa E Leonardo,,Centro Storico,43.78378,11.23477,Private room,43,2,71,2019-09-12,0.95,1,353,0,
6562560,Casa Tasca,34329770,Paolo,,Centro Storico,43.78015,11.25754,Entire home/apt,85,3,54,2019-07-05,0.73,1,17,2,
6562630,Monolocale (Aria Condizionata)nel cuore di Firenze,30779305,Nicoletta,,Centro Storico,43.77154,11.26565,Entire home/apt,65,3,37,2019-10-22,0.48,5,0,0,
6565470,MERI APARTMENT,34342643,Meri,,Centro Storico,43.78616,11.23251,Entire home/apt,93,1,2,2019-06-14,0.03,1,340,0,
6572269,Get a loft experience in Florence!,34371202,Claudio,,Centro Storico,43.7746,11.248,Entire home/apt,76,3,64,2019-09-29,0.84,1,23,2,
6578397,Room by greenery in Florence,1672678,Alessandra,,Isolotto Legnaia,43.77334,11.20619,Private room,56,2,4,2020-01-02,0.16,1,0,0,
6584121,Gracious fully equipped Apartment,34440922,Claudia,,Gavinana Galluzzo,43.76109,11.2822,Entire home/apt,60,4,12,2018-08-06,0.21,3,99,0,
6593295,Apartment with beautiful views,34494341,Giancarlo,,Centro Storico,43.75141,11.24694,Entire home/apt,84,2,127,2018-08-31,1.68,1,0,0,
6593371,Un nido comodo in mezzo alla natura,34493425,Elisa,,Isolotto Legnaia,43.77755,11.21726,Entire home/apt,70,2,3,2016-09-17,0.05,1,107,0,
6596305,Living the city center,30211133,Leonardo,,Centro Storico,43.77404,11.24575,Entire home/apt,68,2,308,2021-10-07,3.97,2,189,10,048017LTN5092
6597526,Studio/Monolocale Centro Storico,34515012,Marcella,,Centro Storico,43.77323,11.26634,Entire home/apt,45,2,326,2021-10-01,4.22,1,0,41,
6598920,Deluxe Suite in “Vescovo Pandolfinis’ Pal. (Raph.S,8099609,Roberto,,Centro Storico,43.78159,11.26014,Entire home/apt,490,3,9,2015-06-19,0.13,8,0,0,
6599513,Firenze - camera rubino,34525220,Giorgio,,Centro Storico,43.77599,11.2507,Private room,57,1,166,2020-01-27,2.23,12,63,2,
6599565,Firenze - camera zaffiro,34525220,Giorgio,,Centro Storico,43.77636,11.25041,Private room,60,1,196,2019-06-26,2.54,12,64,7,
6604728,"Ibiscus-apartment & terrace,Florence Santo Spirito",34527087,Lorenzo & Family,,Centro Storico,43.76507,11.24533,Entire home/apt,60,5,169,2020-03-14,2.19,1,19,0,
6606700,Apartment Ponte Vecchio in Florence,34569053,Alessandro,,Centro Storico,43.76737,11.25341,Entire home/apt,78,1,99,2021-10-18,1.47,2,176,18,
6606999,Beautiful Loft Florence view,18847517,Francesca,,Rifredi,43.79366,11.23586,Entire home/apt,60,3,0,,,1,0,0,
6615490,Historical Cosy Apartment Oltrarno,6658803,Alessandra,,Centro Storico,43.76625,11.24558,Entire home/apt,90,3,6,2019-10-12,0.15,1,174,0,
6617129,SPEZIALI 1-Deluxe apartment in Repubblica's square,16244628,Keys,,Centro Storico,43.7704,11.25468,Entire home/apt,115,1,226,2020-07-26,3.03,12,48,0,
6619752,THE 4th FLOOR + GARAGE near the centre,4677306,Marialaura,,Centro Storico,43.78228,11.24359,Entire home/apt,62,2,119,2019-10-26,1.80,5,358,3,048017AFR2075
6631991,stanza nei pressi delle stazione,34714918,Paola,,Centro Storico,43.78209,11.24407,Private room,35,1,0,,,1,0,0,
6639019,House with Rooftop Terrace,34748110,Jelle,,Campo di Marte,43.79038,11.27168,Entire home/apt,70,1,5,2015-08-02,0.07,1,0,0,
6646717,"CIELO, Penthouse in Florence",34791980,Alessandra,,Gavinana Galluzzo,43.759,11.29002,Entire home/apt,76,2,10,2017-08-11,0.13,1,0,0,
6654556,Duomo Suite 2,3170412,Luca,,Centro Storico,43.77364,11.25615,Entire home/apt,90,3,120,2020-01-03,1.56,13,0,0,
6654909,Maggio apartment up to 4 ppl,3170412,Luca,,Centro Storico,43.76626,11.24875,Entire home/apt,77,3,115,2021-08-14,1.53,13,39,9,
6657419,L'ANTICA TORRE (The Ancient Tower),34844339,Simona,,Centro Storico,43.76944,11.25382,Entire home/apt,96,3,102,2021-10-06,1.38,2,167,2,
6657718,Lovely flat in the city center,34814845,Federico,,Centro Storico,43.76761,11.24049,Entire home/apt,6000,2,254,2020-01-05,3.38,1,75,0,
6663614,Vigna Vecchia Apartment,13773417,Lorenzo,,Centro Storico,43.77023,11.25905,Entire home/apt,60,3,286,2021-10-01,3.72,2,161,23,
6671968,A 30 sq m TERRACE WITH 360° VIEWS,34920124,Ada,,Centro Storico,43.7745,11.25853,Entire home/apt,100,5,235,2021-10-06,3.11,3,195,7,
6671988,Cosy Apartment close to the Center,18315784,Lorenzo,,Campo di Marte,43.7792,11.26927,Entire home/apt,100,4,25,2019-06-15,0.32,1,361,0,
6674532,Petit grange toscane,34894071,Daria,,Gavinana Galluzzo,43.74578,11.26073,Entire home/apt,85,5,0,,,1,0,0,
6680610,FLORENCE LOFT  NEAR DUOMO,20265934,Paolo,,Centro Storico,43.77763,11.25392,Entire home/apt,120,2,112,2019-11-05,1.60,1,191,1,
6681147,Spacious Family Home in Center SMN Station w/Lift,477055,Anna Rebecca,,Centro Storico,43.77723,11.24978,Entire home/apt,111,1,376,2021-10-11,4.87,1,145,35,
6681952,Double room in the city centre,14542831,Jonas,,Centro Storico,43.7719,11.26223,Private room,60,3,0,,,2,0,0,
6683571,Shared room: females only,14542831,Jonas,,Centro Storico,43.77351,11.26202,Shared room,39,1,0,,,2,0,0,
6684132,Exclusive Park View,23652351,Luca,,Campo di Marte,43.79428,11.27462,Entire home/apt,130,6,39,2018-07-07,0.55,1,0,0,
6684738,Country house in Florence downtown,34986363,Alessandro,,Gavinana Galluzzo,43.74357,11.23816,Entire home/apt,65,7,194,2020-01-06,2.58,2,268,4,
6688829,Mascagni Rooms V camera privata,27531650,Francesca,,Rifredi,43.79515,11.21234,Private room,25,1,122,2021-09-25,1.83,3,98,2,
6696483,Charme nel cuore di firenze,7280596,Gianna,,Centro Storico,43.77888,11.26359,Private room,38,30,1,2018-05-15,0.02,1,363,0,
6696770,CINEMAhouse/casaBARTHEL  15' from the City Center,5272126,Elena,,Gavinana Galluzzo,43.73171,11.21055,Entire home/apt,200,1,21,2017-04-30,0.28,13,94,4,
6704009,luminosa tranquilla e silenziosa,12453010,Sabrina,,Gavinana Galluzzo,43.76291,11.28811,Private room,23,3,80,2018-06-18,1.06,3,222,8,
6710503,Oche fra Calzaiuoli ed il Duomo,15217680,What About,,Centro Storico,43.77135,11.25649,Entire home/apt,69,2,147,2019-10-04,2.68,10,73,13,
6712283,Apartment in S.m. Novella,6053366,Paola,,Centro Storico,43.77211,11.25053,Entire home/apt,140,3,79,2019-03-17,1.08,1,43,0,
6727934,Un angolo di paradiso in citta',35231724,Andrea,,Campo di Marte,43.78842,11.26501,Entire home/apt,81,1,97,2018-07-17,1.36,1,0,0,
6732392,Appartamento elegante e tranquillo,33024779,Luca,,Gavinana Galluzzo,43.76001,11.28942,Entire home/apt,69,3,26,2019-06-17,0.35,2,360,0,
6734236,Old Bridge,6850088,E.M. Di Del Bianco Ernesto & C.,,Centro Storico,43.76745,11.25796,Entire home/apt,143,7,20,2019-09-30,0.27,6,243,0,
6740742,Tipically Florence House. Central!,35297686,Carlo,,Centro Storico,43.77394,11.24552,Entire home/apt,99,3,13,2017-09-22,0.17,1,180,0,
6743031,Dante's Tower,35305236,Grazia,,Centro Storico,43.77189,11.26032,Entire home/apt,70,2,8,2020-03-11,0.19,1,125,0,
